stock_id,tech_score,tech_signals,fund_score,fund_signals,event_score,events,chip_score,chip_signals,margin_score,margin_signals,insider_signal,macro_context,final_score,tier,news_signal
1326,40.0,MA多頭 | RSI=47,37.0,持續配息 | 營收動能,50.0,無重大訊息,75.8,外資買超 | 投信買超 | 券資比0.02↓低 | 融資+12.0% | 使用率3%↓,80.0,券資比0.02↓低 | 融資+12.0% | 使用率3%↓,,"🌐 🐻 大盤跌破季線 | 外資期貨-78,699口 🔴 偏空 | VIX 17.6 低波動 | Fed 3.81% 短率升",53.4,觀察股,
2301,39.0,MACD↑ | RSI=43,45.0,持續配息 | 營收動能,50.0,無重大訊息,71.8,外資買超 | 投信買超 | 券資比0.02↓低 | 使用率3%↓,70.0,券資比0.02↓低 | 使用率3%↓,,"🌐 🐻 大盤跌破季線 | 外資期貨-78,699口 🔴 偏空 | VIX 17.6 低波動 | Fed 3.81% 短率升",53.3,觀察股,📰 正面 光寶科Q2、Q3營收獲利有望逐季攀升- …
2395,64.0,MA多頭 | MACD↑ | RSI=64,37.0,持續配息 | 營收動能,50.0,無重大訊息,52.0,外資賣超 | 投信連買5日 | 券資比0.01↓低 | 使用率1%↓,70.0,券資比0.01↓低 | 使用率1%↓,,"🌐 🐻 大盤跌破季線 | 外資期貨-78,699口 🔴 偏空 | VIX 17.6 低波動 | Fed 3.81% 短率升",52.3,觀察股,📰 正面 △焦點股：研華(2395)Q2業績暴衝遠…
5880,35.0,MA多頭 | MACD↑ | 突破20日高 | RSI=82 | KD黃金交叉,30.0,持續配息 | 營收動能,50.0,無重大訊息,80.8,外資連買3日 | 投信買超 | 券資比0.00↓低 | 使用率0%↓,70.0,券資比0.00↓低 | 使用率0%↓,,"🌐 🐻 大盤跌破季線 | 外資期貨-78,699口 🔴 偏空 | VIX 17.6 低波動 | Fed 3.81% 短率升",52.3,觀察股,📰 正面 〈合庫金股東會〉總資產破5.38兆！EP…
6505,60.0,MA多頭 | MACD↑ | RSI=65,37.0,持續配息 | 營收動能,50.0,無重大訊息,54.8,外資買超 | 投信賣超 | 券資比0.11 | 融資+6.7% | 使用率1%↓,65.0,券資比0.11 | 融資+6.7% | 使用率1%↓,,"🌐 🐻 大盤跌破季線 | 外資期貨-78,699口 🔴 偏空 | VIX 17.6 低波動 | Fed 3.81% 短率升",52.1,觀察股,📰 正面 【台塑四寶換車潮？1】台塑化狂飆近8成！…
2881,52.0,MA多頭 | RSI=65,0.0,,50.0,無重大訊息,80.8,外資連買5日 | 投信買超 | 券資比0.02↓低 | 使用率0%↓,70.0,券資比0.02↓低 | 使用率0%↓,,"🌐 🐻 大盤跌破季線 | 外資期貨-78,699口 🔴 偏空 | VIX 17.6 低波動 | Fed 3.81% 短率升",51.4,觀察股,📰 正面 〈焦點股〉金雞母太會賺 富邦金股價突破百…
2883,52.0,MA多頭 | RSI=63,7.0,,50.0,無重大訊息,74.8,外資連買5日 | 投信買超 | 券資比0.01↓低 | 融資-18.8%↓ | 使用率0%↓,55.0,券資比0.01↓低 | 融資-18.8%↓ | 使用率0%↓,,"🌐 🐻 大盤跌破季線 | 外資期貨-78,699口 🔴 偏空 | VIX 17.6 低波動 | Fed 3.81% 短率升",50.7,觀察股,📰 正面 凱基金為什麼漲停？股價25.7元要追嗎？…
2360,54.0,MA多頭 | MACD↑ | RSI=47,30.0,持續配息 | 營收動能,50.0,無重大訊息,56.0,外資賣超 | 投信連買5日 | 券資比0.00↓低 | 融資+15.9% | 使用率1%↓,80.0,券資比0.00↓低 | 融資+15.9% | 使用率1%↓,,"🌐 🐻 大盤跌破季線 | 外資期貨-78,699口 🔴 偏空 | VIX 17.6 低波動 | Fed 3.81% 短率升",49.3,觀察股,📰 正面 致茂Q1獲利寫同期高；SLT需求強擬上修…
2885,37.0,RSI=40,15.0,營收動能,50.0,無重大訊息,77.8,外資連買5日 | 投信連買3日 | 券資比0.00↓低 | 使用率0%↓,70.0,券資比0.00↓低 | 使用率0%↓,,"🌐 🐻 大盤跌破季線 | 外資期貨-78,699口 🔴 偏空 | VIX 17.6 低波動 | Fed 3.81% 短率升",48.8,觀察股,📰 正面 元大金獲利／自結上半年再創歷史同期新高 …
3017,44.0,MACD↑ | RSI=40,45.0,持續配息 | 營收動能,50.0,無重大訊息,52.0,外資賣超 | 投信連買5日 | 券資比0.01↓低 | 使用率5%↓,70.0,券資比0.01↓低 | 使用率5%↓,,"🌐 🐻 大盤跌破季線 | 外資期貨-78,699口 🔴 偏空 | VIX 17.6 低波動 | Fed 3.81% 短率升",47.9,觀察股,📰 正面 AI主流趨勢沒變！奇鋐、台燿獲看好 水冷…
1301,40.0,MA多頭 | RSI=52,15.0,持續配息,50.0,無重大訊息,71.8,外資買超 | 投信買超 | 券資比0.03↓低 | 使用率2%↓,70.0,券資比0.03↓低 | 使用率2%↓,,"🌐 🐻 大盤跌破季線 | 外資期貨-78,699口 🔴 偏空 | VIX 17.6 低波動 | Fed 3.81% 短率升",47.6,觀察股,📰 正面 台塑四寶飆漲法人示警石化本業逆風未解「這…
2376,60.0,MA多頭 | MACD↑ | RSI=58,30.0,持續配息 | 營收動能,50.0,無重大訊息,46.0,外資賣超 | 投信連買5日 | 券資比0.07↓低 | 融資-13.3%↓ | 使用率4%↓,55.0,券資比0.07↓低 | 融資-13.3%↓ | 使用率4%↓,,"🌐 🐻 大盤跌破季線 | 外資期貨-78,699口 🔴 偏空 | VIX 17.6 低波動 | Fed 3.81% 短率升",47.6,觀察股,📰 正面 技嘉小金雞技宸7/27登興櫃 訂單能見度…
3045,40.0,MACD↑ | RSI=38 | 突破布林中軌,37.0,持續配息 | 營收動能,50.0,無重大訊息,53.8,外資連買5日 | 投信賣超 | 券資比0.23 | 融資-37.4%↓ | 使用率0%↓,40.0,券資比0.23 | 融資-37.4%↓ | 使用率0%↓,,"🌐 🐻 大盤跌破季線 | 外資期貨-78,699口 🔴 偏空 | VIX 17.6 低波動 | Fed 3.81% 短率升",45.7,普通,
2408,38.0,RSI=52 | KD黃金交叉 | 突破布林中軌,30.0,營收動能,50.0,無重大訊息,59.0,外資賣超 | 投信買超 | 券資比0.01↓低 | 融資+9.0% | 使用率12%↓,80.0,券資比0.01↓低 | 融資+9.0% | 使用率12%↓,,"🌐 🐻 大盤跌破季線 | 外資期貨-78,699口 🔴 偏空 | VIX 17.6 低波動 | Fed 3.81% 短率升",45.6,普通,
8046,35.0,MA多頭 | RSI=50,37.0,持續配息 | 營收動能,50.0,無重大訊息,55.0,外資賣超 | 投信買超 | 券資比0.07↓低 | 使用率7%↓,70.0,券資比0.07↓低 | 使用率7%↓,,"🌐 🐻 大盤跌破季線 | 外資期貨-78,699口 🔴 偏空 | VIX 17.6 低波動 | Fed 3.81% 短率升",44.6,普通,
2303,15.0,RSI=31,45.0,持續配息 | 營收動能,50.0,無重大訊息,65.8,外資連買3日 | 投信賣超 | 券資比0.01↓低 | 使用率7%↓,70.0,券資比0.01↓低 | 使用率7%↓,,"🌐 🐻 大盤跌破季線 | 外資期貨-78,699口 🔴 偏空 | VIX 17.6 低波動 | Fed 3.81% 短率升",44.0,普通,
2330,25.0,RSI=40,45.0,持續配息 | 營收動能,50.0,無重大訊息,55.0,外資賣超 | 投信買超 | 券資比0.00↓低 | 使用率0%↓,70.0,券資比0.00↓低 | 使用率0%↓,,"🌐 🐻 大盤跌破季線 | 外資期貨-78,699口 🔴 偏空 | VIX 17.6 低波動 | Fed 3.81% 短率升",43.2,普通,
2357,35.0,MA多頭 | MACD↑ | RSI=70,37.0,持續配息 | 營收動能,50.0,無重大訊息,50.8,外資買超 | 投信賣超 | 券資比0.01↓低 | 融資-10.5%↓ | 使用率1%↓,55.0,券資比0.01↓低 | 融資-10.5%↓ | 使用率1%↓,,"🌐 🐻 大盤跌破季線 | 外資期貨-78,699口 🔴 偏空 | VIX 17.6 低波動 | Fed 3.81% 短率升",43.2,普通,
3711,25.0,RSI=41,45.0,持續配息 | 營收動能,50.0,無重大訊息,55.0,外資賣超 | 投信買超 | 券資比0.01↓低 | 使用率1%↓,70.0,券資比0.01↓低 | 使用率1%↓,,"🌐 🐻 大盤跌破季線 | 外資期貨-78,699口 🔴 偏空 | VIX 17.6 低波動 | Fed 3.81% 短率升",43.2,普通,
1303,35.0,MA多頭 | RSI=47,30.0,持續配息 | 營收動能,50.0,無重大訊息,55.0,外資賣超 | 投信買超 | 券資比0.08↓低 | 使用率2%↓,70.0,券資比0.08↓低 | 使用率2%↓,,"🌐 🐻 大盤跌破季線 | 外資期貨-78,699口 🔴 偏空 | VIX 17.6 低波動 | Fed 3.81% 短率升",43.2,普通,
2345,27.0,RSI=32,45.0,持續配息 | 營收動能,50.0,無重大訊息,52.0,外資賣超 | 投信連買5日 | 券資比0.00↓低 | 使用率1%↓,70.0,券資比0.00↓低 | 使用率1%↓,,"🌐 🐻 大盤跌破季線 | 外資期貨-78,699口 🔴 偏空 | VIX 17.6 低波動 | Fed 3.81% 短率升",42.8,普通,
2379,37.0,RSI=49,30.0,持續配息 | 營收動能,50.0,無重大訊息,52.0,外資賣超 | 投信連買5日 | 券資比0.01↓低 | 使用率2%↓,70.0,券資比0.01↓低 | 使用率2%↓,,"🌐 🐻 大盤跌破季線 | 外資期貨-78,699口 🔴 偏空 | VIX 17.6 低波動 | Fed 3.81% 短率升",42.8,普通,
2892,48.0,MA多頭 | 突破20日高 | RSI=68 | KD黃金交叉,22.0,持續配息,50.0,無重大訊息,46.0,外資賣超 | 投信連買5日 | 券資比0.01↓低 | 融資-64.0%↓ | 使用率0%↓,55.0,券資比0.01↓低 | 融資-64.0%↓ | 使用率0%↓,,"🌐 🐻 大盤跌破季線 | 外資期貨-78,699口 🔴 偏空 | VIX 17.6 低波動 | Fed 3.81% 短率升",42.4,普通,
2337,27.0,RSI=39,30.0,營收動能,50.0,無重大訊息,56.8,外資買超 | 投信賣超 | 券資比0.04↓低 | 使用率18%↓,70.0,券資比0.04↓低 | 使用率18%↓,,"🌐 🐻 大盤跌破季線 | 外資期貨-78,699口 🔴 偏空 | VIX 17.6 低波動 | Fed 3.81% 短率升",41.5,普通,
2308,19.0,RSI=33,45.0,持續配息 | 營收動能,50.0,無重大訊息,55.0,外資賣超 | 投信買超 | 券資比0.01↓低 | 使用率1%↓,70.0,券資比0.01↓低 | 使用率1%↓,,"🌐 🐻 大盤跌破季線 | 外資期貨-78,699口 🔴 偏空 | VIX 17.6 低波動 | Fed 3.81% 短率升",41.4,普通,
3036,39.0,MACD↑ | RSI=37,30.0,持續配息 | 營收動能,50.0,無重大訊息,44.0,外資賣超 | 投信賣超 | 券資比0.04↓低 | 融資+9.8% | 使用率5%↓,80.0,券資比0.04↓低 | 融資+9.8% | 使用率5%↓,,"🌐 🐻 大盤跌破季線 | 外資期貨-78,699口 🔴 偏空 | VIX 17.6 低波動 | Fed 3.81% 短率升",40.6,普通,
2353,27.0,RSI=31,22.0,持續配息,50.0,無重大訊息,56.8,外資買超 | 投信賣超 | 券資比0.06↓低 | 使用率5%↓,70.0,券資比0.06↓低 | 使用率5%↓,,"🌐 🐻 大盤跌破季線 | 外資期貨-78,699口 🔴 偏空 | VIX 17.6 低波動 | Fed 3.81% 短率升",39.9,普通,
3008,33.0,RSI=49 | KD黃金交叉,15.0,持續配息,50.0,無重大訊息,52.0,外資賣超 | 投信連買5日 | 券資比0.00↓低 | 使用率6%↓,70.0,券資比0.00↓低 | 使用率6%↓,,"🌐 🐻 大盤跌破季線 | 外資期貨-78,699口 🔴 偏空 | VIX 17.6 低波動 | Fed 3.81% 短率升",38.6,普通,
2886,35.0,MA多頭 | MACD↑ | 突破20日高 | RSI=75,0.0,,50.0,無重大訊息,56.0,外資賣超 | 投信連買5日 | 券資比0.07↓低 | 融資+17.9% | 使用率0%↓,80.0,券資比0.07↓低 | 融資+17.9% | 使用率0%↓,,"🌐 🐻 大盤跌破季線 | 外資期貨-78,699口 🔴 偏空 | VIX 17.6 低波動 | Fed 3.81% 短率升",37.6,普通,
2454,27.0,RSI=37,37.0,持續配息 | 營收動能,50.0,無重大訊息,40.0,外資賣超 | 投信賣超 | 券資比0.00↓低 | 使用率2%↓,70.0,券資比0.00↓低 | 使用率2%↓,,"🌐 🐻 大盤跌破季線 | 外資期貨-78,699口 🔴 偏空 | VIX 17.6 低波動 | Fed 3.81% 短率升",37.0,普通,
2474,27.0,RSI=35,15.0,持續配息,50.0,無重大訊息,46.0,外資賣超 | 投信連買5日 | 券資比0.00↓低 | 融資-13.0%↓ | 使用率7%↓,55.0,券資比0.00↓低 | 融資-13.0%↓ | 使用率7%↓,,"🌐 🐻 大盤跌破季線 | 外資期貨-78,699口 🔴 偏空 | VIX 17.6 低波動 | Fed 3.81% 短率升",34.7,普通,
2382,0.0,RSI=26,37.0,持續配息 | 營收動能,50.0,無重大訊息,56.0,外資賣超 | 投信連買5日 | 券資比0.01↓低 | 融資+16.9% | 使用率1%↓,80.0,券資比0.01↓低 | 融資+16.9% | 使用率1%↓,,"🌐 🐻 大盤跌破季線 | 外資期貨-78,699口 🔴 偏空 | VIX 17.6 低波動 | Fed 3.81% 短率升",34.5,普通,
2105,15.0,RSI=33,37.0,持續配息 | 營收動能,50.0,無重大訊息,40.0,外資賣超 | 投信賣超 | 券資比0.00↓低 | 使用率1%↓,70.0,券資比0.00↓低 | 使用率1%↓,,"🌐 🐻 大盤跌破季線 | 外資期貨-78,699口 🔴 偏空 | VIX 17.6 低波動 | Fed 3.81% 短率升",33.4,普通,
2891,2.0,RSI=23,22.0,持續配息,50.0,無重大訊息,52.0,外資賣超 | 投信連買3日 | 券資比0.00↓低 | 使用率0%↓,70.0,券資比0.00↓低 | 使用率0%↓,,"🌐 🐻 大盤跌破季線 | 外資期貨-78,699口 🔴 偏空 | VIX 17.6 低波動 | Fed 3.81% 短率升",30.7,普通,
6415,2.0,RSI=22,37.0,持續配息 | 營收動能,50.0,無重大訊息,40.0,外資賣超 | 投信賣超 | 券資比0.02↓低 | 使用率5%↓,70.0,券資比0.02↓低 | 使用率5%↓,,"🌐 🐻 大盤跌破季線 | 外資期貨-78,699口 🔴 偏空 | VIX 17.6 低波動 | Fed 3.81% 短率升",29.5,普通,
2327,2.0,RSI=17,30.0,營收動能,50.0,無重大訊息,40.0,外資賣超 | 投信賣超 | 券資比0.01↓低 | 使用率8%↓,70.0,券資比0.01↓低 | 使用率8%↓,,"🌐 🐻 大盤跌破季線 | 外資期貨-78,699口 🔴 偏空 | VIX 17.6 低波動 | Fed 3.81% 短率升",28.1,普通,
