stock_id,tech_score,tech_signals,fund_score,fund_signals,event_score,events,chip_score,chip_signals,margin_score,margin_signals,insider_signal,macro_context,final_score,tier,news_signal
2882,33.0,RSI=31,37.0,持續配息 | 營收動能,50.0,無重大訊息,62.0,外資連買4日 | 投信賣超,50.0,,,🌐 VIX 18.38 低波動,42.6,觀察股,📰 正面 台燿跌到被警示！ 6月自結獲利曝光 驚呆…
2886,58.0,MA多頭 | 突破20日高 | RSI=68,0.0,,50.0,無重大訊息,71.0,外資買超 | 投信買超,50.0,,,🌐 VIX 18.38 低波動,42.0,觀察股,📰 正面 台燿跌到被警示！ 6月自結獲利曝光 驚呆…
5880,35.0,MA多頭 | MACD↑ | RSI=71,30.0,持續配息 | 營收動能,50.0,無重大訊息,62.0,外資連買5日 | 投信賣超,50.0,,,🌐 VIX 18.38 低波動,41.2,觀察股,📰 正面 台燿跌到被警示！ 6月自結獲利曝光 驚呆…
8046,35.0,MA多頭 | RSI=51,37.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 18.38 低波動,40.8,觀察股,📰 正面 台燿跌到被警示！ 6月自結獲利曝光 驚呆…
2395,40.0,MA多頭 | RSI=63,30.0,營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買3日,50.0,,,🌐 VIX 18.38 低波動,40.5,觀察股,📰 正面 台燿跌到被警示！ 6月自結獲利曝光 驚呆…
1303,40.0,MA多頭 | RSI=60,30.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 18.38 低波動,40.5,觀察股,📰 正面 台燿跌到被警示！ 6月自結獲利曝光 驚呆…
3045,27.0,RSI=35,37.0,持續配息 | 營收動能,50.0,無重大訊息,62.0,外資連買5日 | 投信賣超,50.0,,,🌐 VIX 18.38 低波動,40.4,觀察股,📰 正面 台燿跌到被警示！ 6月自結獲利曝光 驚呆…
1590,31.0,RSI=48 | KD黃金交叉,37.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 18.38 低波動,39.4,普通,
3711,25.0,RSI=46,45.0,持續配息 | 營收動能,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 18.38 低波動,39.2,普通,
3017,23.0,RSI=44,45.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買3日,50.0,,,🌐 VIX 18.38 低波動,39.0,普通,
2609,15.0,RSI=42,45.0,持續配息 | 營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 18.38 低波動,37.4,普通,
2317,27.0,RSI=36,30.0,持續配息 | 營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 18.38 低波動,37.2,普通,
2379,25.0,RSI=38,30.0,持續配息 | 營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 18.38 低波動,36.4,普通,
2330,15.0,RSI=46,45.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買3日,50.0,,,🌐 VIX 18.38 低波動,36.2,普通,
2354,15.0,RSI=47,45.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買4日,50.0,,,🌐 VIX 18.38 低波動,36.2,普通,
2303,25.0,RSI=33,45.0,持續配息 | 營收動能,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 18.38 低波動,36.2,普通,
2308,15.0,RSI=36,45.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 18.38 低波動,36.2,普通,
2345,15.0,RSI=40,45.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買4日,50.0,,,🌐 VIX 18.38 低波動,36.2,普通,
2360,27.0,RSI=39,30.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買4日,50.0,,,🌐 VIX 18.38 低波動,36.0,普通,
2474,38.0,RSI=36 | KD超賣黃金交叉,15.0,持續配息,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 18.38 低波動,34.7,普通,
2408,25.0,RSI=38,30.0,營收動能,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 18.38 低波動,34.6,普通,
2376,25.0,RSI=54,30.0,持續配息 | 營收動能,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 18.38 低波動,34.6,普通,
3034,0.0,RSI=26,45.0,持續配息 | 營收動能,50.0,無重大訊息,62.0,外資連買5日 | 投信賣超,50.0,,,🌐 VIX 18.38 低波動,33.4,普通,
2002,19.0,RSI=39,22.0,持續配息,50.0,無重大訊息,62.0,外資連買5日 | 投信賣超,50.0,,,🌐 VIX 18.38 低波動,33.2,普通,
2883,35.0,MA多頭 | RSI=49,7.0,,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 18.38 低波動,33.1,普通,
4938,15.0,RSI=42,30.0,持續配息 | 營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 18.38 低波動,33.0,普通,
2301,15.0,RSI=39,45.0,持續配息 | 營收動能,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 18.38 低波動,32.6,普通,
2382,0.0,RSI=25,30.0,營收動能,50.0,無重大訊息,77.0,外資連買3日 | 投信買超,50.0,,,🌐 VIX 18.38 低波動,31.9,普通,
2353,15.0,RSI=32,22.0,持續配息,50.0,無重大訊息,62.0,外資連買4日 | 投信賣超,50.0,,,🌐 VIX 18.38 低波動,31.8,普通,
2881,25.0,RSI=42,0.0,,50.0,無重大訊息,74.0,外資買超 | 投信連買3日,50.0,,,🌐 VIX 18.38 低波動,31.0,普通,
3008,25.0,RSI=37,15.0,持續配息,50.0,無重大訊息,50.0,外資賣超 | 投信連買3日,50.0,,,🌐 VIX 18.38 低波動,30.8,普通,
2454,15.0,RSI=32,37.0,持續配息 | 營收動能,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 18.38 低波動,30.2,普通,
6415,0.0,RSI=21,37.0,持續配息 | 營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 18.38 低波動,29.8,普通,
3036,0.0,RSI=30,30.0,持續配息 | 營收動能,50.0,無重大訊息,62.0,外資連買4日 | 投信賣超,50.0,,,🌐 VIX 18.38 低波動,28.9,普通,
2885,25.0,RSI=41,15.0,營收動能,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 18.38 低波動,27.2,普通,
2891,0.0,RSI=21,22.0,持續配息,50.0,無重大訊息,62.0,外資連買3日 | 投信賣超,50.0,,,🌐 VIX 18.38 低波動,26.5,普通,
2337,0.0,RSI=24,30.0,營收動能,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 18.38 低波動,25.9,普通,
2327,0.0,RSI=19,30.0,營收動能,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 18.38 低波動,22.9,普通,
